Date;Hour;Code Site;Site;Level;Type;Flask;Twater (°C);Suspended Load;pH;Conductivity;Na;K;Mg;Ca;HCO3;Cl;SO4;Conductivity at 25°C;NICB (%);"Comment";Validate
2007-12-11;22:31;GRCCEDIG;RCCEDIG;43;1;P;;4.19;7.12;;3.29;0.39;0.64;2.17;7.86;4.38;1.65;;8.69906735559286;""
2007-12-11;21:01;GRCCEDIG;RCCEDIG;59;1;P;;18.85;7.13;;3.39;0.42;0.7;2.36;8.324;5.0;1.68;;6.33651248989159;""
2007-12-11;19:31;GRCCEDIG;RCCEDIG;38;1;P;;1.59;7.27;;3.64;0.43;0.78;2.69;10.395;5.08;1.69;;5.14233130393186;""
2007-12-11;18:01;GRCCEDIG;RCCEDIG;46;1;P;;3.39;7.25;;3.59;0.43;0.77;2.65;10.22;4.9;1.77;;5.56757973192086;""
2007-12-11;16:30;GRCCEDIG;RCCEDIG;39;1;P;;10.25;7.32;;3.8;0.46;0.84;2.88;11.58;4.93;1.93;;5.35260013680233;""
2007-12-11;16:10;GRCCEDIG;RCCEDIG;42;1;P;;14.85;7.32;;3.98;0.46;0.87;2.98;12.54;5.0;1.98;;4.29654197978561;""
2007-12-11;15:50;GRCCEDIG;RCCEDIG;44;1;P;;20.0;7.33;;3.93;0.47;0.88;3.02;12.49;5.2;1.95;;3.47504032425264;""
2007-12-11;15:30;GRCCEDIG;RCCEDIG;48;1;P;;31.71;7.26;;4.0;0.5;0.9;3.09;12.84;5.25;1.8;;4.58734303963521;""
2007-12-11;15:10;GRCCEDIG;RCCEDIG;50;1;P;;29.25;7.37;;4.39;0.53;1.04;3.65;16.07;5.22;2.17;;3.48173427081469;""
2007-12-11;14:50;GRCCEDIG;RCCEDIG;49;1;P;;23.25;7.38;;4.47;0.53;1.1;3.91;17.47;5.39;2.12;;2.25569972428602;""
2007-11-27;09:45;GRCCEDIG;RCCEDIG;;2;P;21.8;;7.07;;4.33;0.47;1.02;3.55;13.29;5.27;2.39;45.6;9.80224190218123;""
2007-11-27;07:50;GRCCEDIG;RCCEDIG;28;1;A;;;7.2;;4.44;0.49;1.02;3.58;13.54;6.35;2.13;;4.88610226091573;""
2007-11-27;05:50;GRCCEDIG;RCCEDIG;33;1;A;;;7.33;;4.47;0.54;1.05;3.67;13.89;6.36;2.23;;5.09059637828163;""
2007-11-27;04:50;GRCCEDIG;RCCEDIG;29;1;A;;;7.34;;4.57;0.51;1.07;3.76;14.15;6.39;2.25;;5.8497345597713;""
2007-11-27;03:50;GRCCEDIG;RCCEDIG;31;1;A;;;7.41;;4.79;0.55;1.06;3.86;16.16;6.22;2.48;;2.0590689853195;""
2007-11-27;03:10;GRCCEDIG;RCCEDIG;33;1;A;;;7.41;;4.68;0.55;1.01;3.68;14.77;6.46;2.4;;2.09285461598805;""
2007-11-27;02:30;GRCCEDIG;RCCEDIG;36;1;A;;;7.53;;4.84;0.54;1.09;3.96;17.03;6.06;2.26;;2.84471050388738;""
2007-11-27;02:10;GRCCEDIG;RCCEDIG;37;1;A;;;7.53;;4.83;0.56;1.07;3.93;17.65;5.85;2.21;;1.63034823444922;""
2007-11-27;01:50;GRCCEDIG;RCCEDIG;36;1;A;;;7.58;;4.98;0.56;1.13;4.17;18.78;5.93;2.5;;0.924039481897948;""
2007-11-27;01:30;GRCCEDIG;RCCEDIG;35;1;A;;;7.6;;5.02;0.57;1.18;4.32;19.35;5.85;2.44;;2.32314058018065;""
2007-11-27;01:10;GRCCEDIG;RCCEDIG;32;1;A;;;7.57;;5.07;0.56;1.19;4.43;19.35;6.09;2.51;;2.28939848137753;""
2007-11-22;09:40;GRCCEDIG;RCCEDIG;;2;P;;;7.7;;5.58;0.56;1.45;5.33;27.37;4.88;2.39;;0.989731670605383;""
2007-11-06;09:30;GRCCEDIG;RCCEDIG;;2;P;;;7.7;;5.17;0.6;1.29;4.71;23.86;5.29;2.19;;-0.762564403055193;""
2007-10-30;09:40;GRCCEDIG;RCCEDIG;;2;P;23.0;;7.1;;4.87;0.51;1.27;4.42;22.53;4.84;2.03;58.7;0.349004687520775;""
2007-10-26;23:00;GRCCEDIG;RCCEDIG;25;1;P;;;7.23;;3.92;0.48;0.97;3.37;16.48;3.62;1.76;;5.09155614012698;""
2007-10-26;21:00;GRCCEDIG;RCCEDIG;27;1;P;;;7.18;;3.75;0.45;0.88;3.06;15.14;3.59;1.54;;4.57392094882176;""
2007-10-26;19:00;GRCCEDIG;RCCEDIG;30;1;P;;;7.18;;3.44;0.43;0.8;2.8;13.52;3.38;1.51;;4.86877859242916;""
2007-10-26;17:00;GRCCEDIG;RCCEDIG;37;1;P;;;7.1;;3.3;0.41;0.75;2.58;12.23;3.23;1.44;;6.66635514243533;""
2007-10-26;16:00;GRCCEDIG;RCCEDIG;42;1;P;;6.5;7.1;;3.28;0.41;0.72;2.49;11.75;3.17;1.36;;7.82981421630204;""
2007-10-26;15:00;GRCCEDIG;RCCEDIG;49;1;P;;;7.07;;3.14;0.41;0.69;2.4;11.59;3.11;1.32;;5.70372807294395;""
2007-10-26;14:00;GRCCEDIG;RCCEDIG;51;1;P;;28.3;7.12;;3.2;0.43;0.71;2.44;11.75;3.15;1.34;;6.37282981359202;""
2007-10-26;13:40;GRCCEDIG;RCCEDIG;50;1;P;;34.3;7.1;;3.25;0.45;0.72;2.51;12.21;3.23;1.34;;5.41268355723886;""
2007-10-26;13:20;GRCCEDIG;RCCEDIG;51;1;P;;55.5;7.14;;3.5;0.45;0.76;2.64;12.97;3.19;1.47;;6.94918501722833;""
2007-10-26;13:00;GRCCEDIG;RCCEDIG;50;1;P;;87.3;7.22;;3.49;0.47;0.81;2.82;14.15;3.21;1.54;;4.49696442337082;""
2007-10-26;12:40;GRCCEDIG;RCCEDIG;47;1;P;;153.6;7.2;;3.56;0.49;0.75;2.73;14.99;3.23;1.5;;-0.732880235660548;""
2007-10-26;12:20;GRCCEDIG;RCCEDIG;46;1;P;;104.5;7.21;;3.63;0.5;0.79;2.84;15.28;3.37;1.6;;-0.365598373647267;""
2007-10-26;09:25;GRCCEDIG;RCCEDIG;;2;P;21.8;;7.12;;3.37;0.4;0.78;2.74;13.3;3.17;1.45;20.3;5.63405080650252;""
2007-10-26;09:00;GRCCEDIG;RCCEDIG;27;1;A;;2.86;7.22;;3.24;0.41;0.71;2.5;11.17;3.05;1.5;;10.2427225403363;""
2007-10-26;07:01;GRCCEDIG;RCCEDIG;33;1;A;;8.57;;;2.93;0.39;0.63;2.19;4.15;2.86;1.36;;40.7132975178137;""
2007-10-26;05:01;GRCCEDIG;RCCEDIG;48;1;A;;;;;;;;;7.9;;;;;""
2007-10-26;05:00;GRCCEDIG;RCCEDIG;48;1;A;;20.25;7.06;;2.74;0.39;0.55;1.94;7.91;2.79;1.45;;12.0576930227905;""
2007-10-26;04:40;GRCCEDIG;RCCEDIG;53;1;A;;33.03;7.06;;2.88;0.41;0.57;1.97;8.08;2.86;1.5;;13.0426628719121;""
2007-10-26;04:20;GRCCEDIG;RCCEDIG;59;1;A;;54.71;7.17;;2.93;0.43;0.61;2.11;8.52;3.23;1.39;;11.6532350438731;""
2007-10-26;04:00;GRCCEDIG;RCCEDIG;65;1;A;;82.76;7.17;;3.19;0.53;0.7;3.29;10.54;2.94;1.58;;22.8630031446308;""
2007-10-26;03:40;GRCCEDIG;RCCEDIG;74;1;A;;126.78;;;3.61;0.53;0.8;2.74;13.05;3.5;1.54;;7.6325414298671;""
2007-10-26;03:20;GRCCEDIG;RCCEDIG;80;1;A;;151.23;7.35;;4.57;0.6;1.18;4.2;20.26;4.24;2.04;;5.12782326884826;""
2007-10-22;10:00;GRCCEDIG;RCCEDIG;;2;P;22.4;;7.37;;4.21;0.53;1.08;3.8;17.7;4.0;1.76;26.3;7.49671236459491;""
2007-10-22;09:30;GRCCEDIG;RCCEDIG;;2;P;22.3;10.4;7.37;;4.29;0.54;1.11;3.97;17.93;3.96;1.83;26.6;9.43354132211954;""
2007-10-20;10:51;GRCCEDIG;RCCEDIG;31;1;A;;;7.39;;4.24;0.48;0.96;3.36;15.29;4.3;1.76;;7.86090878826387;""
2007-10-20;08:51;GRCCEDIG;RCCEDIG;34;1;A;;;;;4.22;0.5;1.0;3.49;15.35;4.08;1.76;;10.9311676300961;""
2007-10-20;06:51;GRCCEDIG;RCCEDIG;29;1;A;;;7.35;;4.23;0.52;1.01;3.6;15.33;4.27;1.85;;10.8355277891592;""
2007-10-20;04:51;GRCCEDIG;RCCEDIG;27;1;A;;;7.31;;4.22;0.49;0.93;3.33;14.16;4.22;1.93;;10.8274543262318;""
2007-10-20;02:51;GRCCEDIG;RCCEDIG;32;1;A;;;7.25;;3.88;0.5;0.89;3.13;12.84;4.2;1.89;;10.3982267026307;""
2007-10-20;00:51;GRCCEDIG;RCCEDIG;46;1;A;;;7.32;;4.42;0.54;1.0;3.51;15.13;4.47;2.04;;10.1381503339896;""
2007-10-20;00:49;GRCCEDIG;RCCEDIG;46;1;A;;;7.33;;4.39;0.55;1.01;3.56;15.32;4.34;1.98;;10.9627644529758;""
2007-10-20;00:29;GRCCEDIG;RCCEDIG;49;1;A;;;7.38;;4.5;0.58;1.08;3.77;17.16;4.5;2.32;;6.37985689570826;""
2007-10-20;00:09;GRCCEDIG;RCCEDIG;48;1;A;;;;;4.73;0.61;1.19;4.15;18.96;4.51;2.32;;7.6203016753514;""
2007-10-19;23:49;GRCCEDIG;RCCEDIG;37;1;A;;;7.49;;4.83;0.58;1.22;4.3;19.79;4.53;2.29;;7.42811467864051;""
2007-10-19;23:30;GRCCEDIG;RCCEDIG;36;1;A;;;7.56;;4.96;0.59;1.3;4.54;20.97;4.63;2.25;;7.66294851613558;""
2007-10-19;23:10;GRCCEDIG;RCCEDIG;32;1;A;;;7.48;;4.88;0.59;1.27;4.47;23.56;4.59;2.13;;-0.903839161774905;""
2007-10-16;09:10;GRCCEDIG;RCCEDIG;;2;P;23.2;;7.7;;5.37;0.59;1.51;5.24;25.76;4.96;2.34;35.8;3.72112558651335;""
2007-10-11;09:50;GRCCEDIG;RCCEDIG;;2;P;;;7.6;;4.82;0.56;1.27;4.42;21.22;4.42;2.06;;6.14059625327921;""
2007-10-11;09:14:59.910000;GRCCEDIG;RCCEDIG;;1;P;;;7.48;;4.7;0.55;1.25;4.34;21.23;4.39;2.1;;4.17356618463207;""
2007-10-11;07:14:59.925000;GRCCEDIG;RCCEDIG;;1;P;;;7.52;;4.83;0.56;1.29;4.43;21.2;4.36;2.06;;6.94574992433246;""
2007-10-11;05:14:59.930000;GRCCEDIG;RCCEDIG;;1;P;;;7.43;;4.76;0.57;1.27;4.39;21.29;4.3;2.0;;6.1171286578741;""
2007-10-11;03:14:59.935000;GRCCEDIG;RCCEDIG;;1;P;;;7.45;;4.65;0.57;1.24;4.3;21.08;4.26;1.93;;5.18008215909265;""
2007-10-11;01:14:59.940000;GRCCEDIG;RCCEDIG;;1;P;;;7.41;;4.67;0.55;1.21;4.21;20.46;4.17;1.84;;6.75814646480053;""
2007-10-10;23:14:59.945000;GRCCEDIG;RCCEDIG;;1;P;;;7.38;;4.51;0.56;1.18;4.12;19.85;4.06;1.84;;6.82826676507369;""
2007-10-10;21:14:59.950000;GRCCEDIG;RCCEDIG;;1;P;;;7.32;;4.44;0.54;1.13;3.91;18.82;3.97;1.79;;7.54527061868824;""
2007-10-10;19:14:59.955000;GRCCEDIG;RCCEDIG;;1;P;;;7.38;;4.35;0.55;1.12;3.88;17.9;3.88;1.77;;10.1022339996998;""
2007-10-10;17:14:59.960000;GRCCEDIG;RCCEDIG;;1;P;;;7.32;;3.91;0.48;0.89;3.24;16.61;3.71;1.69;;1.25005933945276;""
2007-10-10;15:14:59.965000;GRCCEDIG;RCCEDIG;;1;P;;;7.33;;3.79;0.5;0.83;3.02;15.07;3.6;1.66;;3.41834677323157;""
2007-10-10;13:14:59.970000;GRCCEDIG;RCCEDIG;;1;P;;;7.18;;3.44;0.44;0.73;2.69;10.23;3.25;1.66;;17.258073377039;""
2007-10-10;11:14:59.975000;GRCCEDIG;RCCEDIG;;1;P;;;7.14;;3.2;0.42;0.68;2.42;8.14;3.03;1.67;;22.3512045203792;""
2007-10-10;09:14:59.980000;GRCCEDIG;RCCEDIG;;1;P;;13.6;7.03;;2.92;0.41;0.58;2.08;9.07;2.89;1.64;;8.5501431065255;""
2007-10-10;07:14:59.985000;GRCCEDIG;RCCEDIG;;1;P;;63.2;7.19;;3.46;0.54;0.76;2.7;13.77;3.24;1.58;;3.2148786009217;""
2007-10-10;05:14:59.990000;GRCCEDIG;RCCEDIG;;1;P;;5.8;7.24;;3.84;0.49;0.88;3.13;15.53;3.53;1.75;;4.32250752587458;""
2007-10-10;03:15;GRCCEDIG;RCCEDIG;;1;P;;25.0;7.19;;3.54;0.47;0.77;2.83;14.66;3.24;1.39;;2.69670520551986;""
2007-10-10;01:15;GRCCEDIG;RCCEDIG;;1;P;;9.8;7.31;;4.78;0.59;1.22;4.3;22.34;4.52;1.9;;0.89122547120214;""
2007-10-09;09:30;GRCCEDIG;RCCEDIG;;2;P;23.7;;7.7;;5.41;0.59;1.37;5.06;26.2;5.21;2.23;36.4;-1.15782017305031;""
2007-10-06;02:09;GRCCEDIG;RCCEDIG;15;1;A;;;7.57;;;;;;24.63;4.9;1.95;;;""
2007-10-06;01:09:59.980000;GRCCEDIG;RCCEDIG;;1;A;;;7.54;;5.23;0.59;1.27;4.7;23.51;4.63;1.86;;4.64189130041688;""
2007-10-06;00:09;GRCCEDIG;RCCEDIG;17;1;A;;;7.5;;5.02;0.58;1.27;4.55;21.52;4.3;1.81;;9.39995718283842;""
2007-10-05;23:09;GRCCEDIG;RCCEDIG;19;1;A;;;7.38;;4.87;0.56;1.19;4.28;17.72;3.63;1.53;;21.0170668361477;""
2007-10-05;22:10;GRCCEDIG;RCCEDIG;;1;A;;;7.16;;4.22;0.54;0.95;3.42;12.74;2.88;1.32;;28.8418805484146;""
2007-10-05;21:10;GRCCEDIG;RCCEDIG;25;1;A;;21.0;7.16;;3.34;0.5;0.69;2.54;12.67;2.87;1.37;;7.16449290341186;""
2007-10-05;20:50;GRCCEDIG;RCCEDIG;27;1;A;;25.2;7.1;;3.28;0.5;0.69;2.47;11.92;2.83;1.36;;9.5378549348773;""
2007-10-05;20:30;GRCCEDIG;RCCEDIG;33;1;A;;36.2;7.05;;3.2;0.51;0.67;2.42;11.58;2.82;1.39;;9.10124601526699;""
2007-10-05;20:10;GRCCEDIG;RCCEDIG;41;1;A;;55.3;7.0;;3.2;0.51;0.68;2.39;11.66;2.86;1.43;;7.91482635956535;""
2007-10-05;19:50;GRCCEDIG;RCCEDIG;41;1;A;;74.0;6.99;;3.46;0.57;0.76;2.68;13.03;3.16;1.46;;7.82515602742242;""
2007-10-05;19:30;GRCCEDIG;RCCEDIG;46;1;A;;80.5;7.16;;4.31;0.74;1.03;3.99;19.42;4.09;1.82;;3.82111267563343;""
2007-10-04;09:30;GRCCEDIG;RCCEDIG;;2;P;22.6;;7.25;;5.31;0.59;1.36;4.92;24.82;5.23;2.22;34.9;0.492801208010048;""
2007-10-02;09:30;GRCCEDIG;RCCEDIG;;2;P;22.5;;7.7;;5.15;0.6;1.29;4.62;22.79;5.33;2.09;34.8;1.50944308637901;""
2007-09-27;10:35;GRCCEDIG;RCCEDIG;;2;P;;;7.02;;3.22;0.42;0.64;2.21;8.76;3.82;1.67;21.7;8.81763088062946;""
2007-09-27;10:20;GRCCEDIG;RCCEDIG;;2;P;;9.8;7.09;;3.22;0.42;0.63;2.19;9.0;3.85;1.62;21.7;7.08681201202374;""
2007-09-27;10:00;GRCCEDIG;RCCEDIG;;2;P;;11.6;7.04;;3.37;0.43;0.65;2.31;9.25;4.0;1.54;22.9;9.14911636106884;""
2007-09-19;00:56;GRCCEDIG;RCCEDIG;21.8;1;A;;;7.5;;4.27;0.49;0.97;3.44;17.27;4.03;1.87;;3.13595930146138;""
2007-09-18;22:56;GRCCEDIG;RCCEDIG;24.9;1;A;;;7.47;;4.1;0.48;0.9;3.19;16.13;3.84;1.87;;2.89261426821596;""
2007-09-18;20:56;GRCCEDIG;RCCEDIG;27.8;1;A;;;7.36;;3.98;0.47;0.81;2.95;14.4;3.64;1.87;;5.36266019609822;""
2007-09-18;18:56;GRCCEDIG;RCCEDIG;32.7;1;A;;;;;;;;;12.91;;;;;""
2007-09-18;16:56;GRCCEDIG;RCCEDIG;36.75;1;A;;;7.16;;3.51;0.42;0.65;2.36;11.6;3.22;2.06;;3.24099256342944;""
2007-09-18;14:55;GRCCEDIG;RCCEDIG;59;1;A;;;7.1;;3.48;0.44;0.63;2.24;11.54;3.36;1.76;;1.74706523124365;""
2007-09-18;14:35;GRCCEDIG;RCCEDIG;52;1;A;;;7.21;;3.61;0.46;0.65;2.33;11.56;3.39;1.73;;5.15537400729227;""
2007-09-18;14:15;GRCCEDIG;RCCEDIG;49;1;A;;18.3;6.44;;3.45;0.46;0.63;2.27;11.1;3.21;1.78;;5.33084479578629;""
2007-09-18;13:55;GRCCEDIG;RCCEDIG;55;1;A;;19.3;6.26;;3.53;0.46;0.66;2.38;11.7;3.24;1.86;;4.88245122034098;""
2007-09-18;13:35;GRCCEDIG;RCCEDIG;58;1;A;;35.5;6.03;;3.63;0.47;0.72;2.55;12.97;3.32;1.93;;2.81124899464661;""
2007-09-18;13:15;GRCCEDIG;RCCEDIG;57;1;A;;63.8;6.97;;3.74;0.48;0.73;2.6;13.42;3.47;1.91;;1.97067381062197;""
2007-09-18;09:30;GRCCEDIG;RCCEDIG;;2;P;22.5;;7.03;;4.16;0.48;0.99;3.71;16.19;4.12;2.07;45.6;7.65083597335915;""
2007-09-18;01:27;GRCCEDIG;RCCEDIG;43;1;A;;;7.2;;3.23;0.45;0.66;2.33;10.49;3.19;2.18;;4.74302485710875;""
2007-09-17;23:27;GRCCEDIG;RCCEDIG;23;1;A;;;7.47;;4.21;0.49;0.94;3.41;17.73;3.97;1.96;;-0.0433230177048123;""
2007-09-17;21:27;GRCCEDIG;RCCEDIG;27;1;A;;;7.45;;4.13;0.48;0.92;3.34;16.65;3.82;2.04;;2.57867736616077;""
2007-09-17;19:27;GRCCEDIG;RCCEDIG;30;1;A;;;7.41;;3.94;0.47;0.86;3.13;15.42;3.7;1.99;;2.8868549039158;""
2007-09-17;17:27;GRCCEDIG;RCCEDIG;32;1;A;;;7.26;;3.77;0.46;0.78;2.82;14.1;3.6;1.76;;2.99121928641923;""
2007-09-17;15:25;GRCCEDIG;RCCEDIG;43;1;A;;;7.3;;3.77;0.49;0.8;2.85;14.22;3.61;1.9;;2.63487978922659;""
2007-09-17;15:05;GRCCEDIG;RCCEDIG;52;1;A;;;7.26;;4.1;0.53;0.84;2.72;13.67;3.7;1.8;;7.78112772923819;""
2007-09-17;14:45;GRCCEDIG;RCCEDIG;52;1;A;;;6.97;;4.01;0.55;0.75;2.56;12.23;3.7;1.66;;10.2110344642807;""
2007-09-17;14:25;GRCCEDIG;RCCEDIG;54;1;A;;;7.3;;4.26;0.55;0.82;2.85;14.52;3.86;1.62;;6.96423348897555;""
2007-09-17;14:05;GRCCEDIG;RCCEDIG;53;1;A;;;7.47;;4.86;0.59;1.04;3.67;18.8;4.07;1.89;;6.65227735187735;""
2007-09-17;13:45;GRCCEDIG;RCCEDIG;54;1;A;;;7.45;;5.59;0.62;1.31;4.78;24.73;4.61;2.03;;4.58231624472286;""
2007-09-11;08:15;GRCCEDIG;RCCEDIG;;2;P;;;7.65;;4.94;0.59;1.22;4.06;20.23;4.32;1.84;;7.73959804742586;""
2007-09-10;21:30;GRCCEDIG;RCCEDIG;23.9;1;P;;;7.31;;4.54;0.6;1.19;3.57;17.29;3.93;1.67;;12.2539041669461;""
2007-09-10;20:00;GRCCEDIG;RCCEDIG;26.7;1;P;;;7.33;;4.25;0.54;0.95;2.97;16.85;4.3;1.65;;-1.58543822749561;""
2007-09-10;18:00;GRCCEDIG;RCCEDIG;34;1;P;;;7.35;;4.16;0.54;0.82;2.79;15.07;;;;38.4789693072721;""
2007-09-10;16:00;GRCCEDIG;RCCEDIG;34;1;P;;;;;3.9;0.52;0.76;2.58;13.71;3.73;1.57;;3.10879487597337;""
2007-09-10;13:30;GRCCEDIG;RCCEDIG;36.6;1;P;;;;;3.55;0.51;0.67;2.21;11.85;3.34;1.42;;4.4736061531329;""
2007-09-10;13:00;GRCCEDIG;RCCEDIG;36.6;1;P;;;;;3.45;0.5;0.63;2.12;11.29;3.25;1.36;;4.82671427186087;""
2007-09-10;12:30;GRCCEDIG;RCCEDIG;36.6;1;P;;;;;3.34;0.49;0.62;2.05;10.67;3.16;1.31;;6.38102056972317;""
2007-09-10;12:00;GRCCEDIG;RCCEDIG;38.7;1;P;;;;;3.24;0.48;0.59;1.95;10.25;3.09;1.27;;5.84473421855571;""
2007-09-10;11:30;GRCCEDIG;RCCEDIG;42.6;1;P;;12.6;7.02;;3.08;0.46;0.59;1.83;9.282;2.94;1.25;;8.58951868614257;""
2007-09-10;11:00;GRCCEDIG;RCCEDIG;47.1;1;P;;7.8;7.06;;2.95;0.44;0.52;1.77;8.694;2.81;1.21;;8.77334285650814;""
2007-09-10;10:30;GRCCEDIG;RCCEDIG;47.1;1;P;;14.8;7.07;;2.8;0.44;0.49;1.64;7.851;2.72;1.2;;9.72960532395708;""
2007-09-10;10:00;GRCCEDIG;RCCEDIG;51.5;1;P;;19.75;7.05;;2.67;0.43;0.47;1.44;6.736;2.58;1.15;;12.8572003085225;""
2007-09-10;09:45;GRCCEDIG;RCCEDIG;57.0;2;P;21.5;17.6;7.55;;2.59;0.43;0.47;1.43;6.41;2.49;1.09;23.23;15.2806482849057;""
2007-08-31;09:45;GRCCEDIG;RCCEDIG;24.0;2;P;23.6;;6.77;;5.3;0.57;1.28;4.18;21.47;4.65;1.99;54.5;6.18360019687854;""
2007-08-21;10:30;GRCCEDIG;RCCEDIG;20.0;2;P;25.1;;7.51;;5.1952;0.561;1.2547;4.1923;20.86;4.83;2.002;72.6;5.96661214655691;""
2007-08-17;23:00;GRCCEDIG;RCCEDIG;52.0;1;A;;0.3;7.1;;3.9413;0.4503;0.7061;2.124;8.794;5.7775;1.5125;;2.44072761465379;""
2007-08-17;21:00;GRCCEDIG;RCCEDIG;60.0;1;A;;11.0;7.0;;3.8575;0.4489;0.6659;1.9464;7.555;5.8472;1.5417;;3.12539497656811;""
2007-08-17;19:00;GRCCEDIG;RCCEDIG;74.0;1;A;;20.2;6.82;;3.7494;0.4631;0.6144;1.7454;5.886;6.0728;1.41;;4.95097482748952;""
2007-08-17;17:00;GRCCEDIG;RCCEDIG;75.0;1;A;;47.5;6.62;;3.667;0.5005;0.5818;1.6292;5.11;6.31;1.4155;;3.40994309913859;""
2007-08-17;15:00;GRCCEDIG;RCCEDIG;111.0;1;A;;308.5;6.52;;4.4977;0.6087;0.7831;2.2866;5.45;9.141;2.0604;;-0.0769412496725898;""
2007-08-17;13:00;GRCCEDIG;RCCEDIG;86.0;1;A;;182.77;6.58;;5.6738;0.6826;1.1244;3.117;6.43;13.0826;2.2249;;-1.63826507933453;""
2007-08-17;11:00;GRCCEDIG;RCCEDIG;16.0;1;A;;;7.46;;5.5826;0.5716;1.2771;4.1995;20.0;6.5558;2.3785;;1.72767333449413;""
2007-08-17;09:00;GRCCEDIG;RCCEDIG;17.8;1;A;;;;;5.1813;0.5375;1.1882;3.9859;20.33;5.0833;2.1976;;2.51467708780796;""
2007-08-17;07:00;GRCCEDIG;RCCEDIG;17.8;1;A;;;;;5.1469;0.527;1.2235;4.1244;20.16;5.0108;2.1781;;4.920856490364;""
2007-08-17;05:00;GRCCEDIG;RCCEDIG;17.8;1;A;;;7.55;;5.0956;0.5251;1.1962;3.9868;20.04;4.9187;2.1565;;3.82815070789838;""
2007-08-17;03:00;GRCCEDIG;RCCEDIG;17.8;1;A;;;7.5;;5.054;0.5338;1.1924;4.0435;19.89;4.8361;2.1063;;5.08944613613871;""
2007-08-17;01:00;GRCCEDIG;RCCEDIG;17.8;1;A;;;7.46;;4.8976;0.509;1.1385;3.7952;19.14;4.8641;2.0646;;2.99600553711545;""
2007-08-16;10:00;GRCCEDIG;RCCEDIG;20.4;1;P;;;7.49;;4.67;0.63;1.03;3.46;17.39;4.45;1.86;;5.75115441364938;""
2007-08-16;03:00;GRCCEDIG;RCCEDIG;31.3;1;P;;;7.36;;4.51;0.53;0.98;3.27;15.26;4.33;1.79;;9.71261033496154;""
2007-08-15;20:00;GRCCEDIG;RCCEDIG;16.0;1;P;;;7.34;;5.07;0.6;1.18;3.96;20.82;4.61;2.0;;3.33536084499363;""
2007-08-15;13:00;GRCCEDIG;RCCEDIG;17.6;1;P;;;7.36;;5.01;0.55;1.1;3.94;20.23;4.6;2.02;;3.03641394442323;""
2007-08-15;06:00;GRCCEDIG;RCCEDIG;17.6;1;P;;;7.33;;5.0;0.64;1.12;3.88;20.48;4.56;1.98;;2.72206898263131;""
2007-08-14;23:00;GRCCEDIG;RCCEDIG;17.6;1;P;;;7.25;;4.89;0.55;1.08;3.59;19.22;;;;36.3366106676941;""
2007-08-14;16:00;GRCCEDIG;RCCEDIG;26.9;1;P;;;7.21;;4.47;0.58;0.94;3.27;16.49;4.33;1.82;;4.33879718164787;""
2007-08-14;09:00;GRCCEDIG;RCCEDIG;28.0;1;P;;;7.15;;4.41;0.51;0.87;3.06;16.12;4.39;1.84;;0.65970430657954;""
2007-08-14;02:00;GRCCEDIG;RCCEDIG;16.0;1;P;;;7.35;;4.99;0.62;1.02;3.76;20.79;4.58;2.08;;-1.73356165046514;""
2007-08-13;19:00;GRCCEDIG;RCCEDIG;19.0;1;P;;;7.32;;5.13;0.58;1.12;3.98;21.01;4.74;2.19;;0.968257790489676;""
2007-08-13;12:00;GRCCEDIG;RCCEDIG;19.0;1;P;;;7.27;;5.14;0.64;1.17;4.06;21.33;4.7;2.09;;2.44263302963347;""
2007-08-13;05:00;GRCCEDIG;RCCEDIG;16.0;1;P;;;7.39;;4.86;0.58;1.14;3.77;20.72;4.7;2.2;;-1.92562312644735;""
2007-08-12;22:00;GRCCEDIG;RCCEDIG;20.0;1;P;;;7.24;;4.72;0.6;1.09;3.6;19.87;4.75;2.1;;-2.7263318353271;""
2007-08-12;15:00;GRCCEDIG;RCCEDIG;20.0;1;P;;;7.22;;4.74;0.55;1.05;3.48;19.38;4.7;2.16;;-3.09298248885486;""
2007-08-12;08:00;GRCCEDIG;RCCEDIG;24.0;1;P;;;7.29;;4.91;1.02;1.13;3.68;20.39;5.6;2.04;;-3.54785205597791;""
2007-08-12;01:00;GRCCEDIG;RCCEDIG;21.9;1;P;;;7.24;;4.99;0.54;1.12;3.73;19.73;5.09;2.0;;0.116467251392325;""
2007-08-11;18:00;GRCCEDIG;RCCEDIG;21.9;1;P;;;7.27;;4.88;0.57;1.09;3.51;19.09;5.05;2.04;;-1.23797237817002;""
2007-08-11;11:00;GRCCEDIG;RCCEDIG;21.9;1;P;;;7.22;;4.75;0.6;1.02;3.31;18.14;5.07;2.04;;-2.48572693006217;""
2007-08-11;04:00;GRCCEDIG;RCCEDIG;25.0;1;P;;;7.29;;4.52;;0.93;3.01;15.96;;1.92;;28.7702367929205;""
2007-08-10;21:00;GRCCEDIG;RCCEDIG;30.0;1;P;;;7.32;;4.15;0.48;0.85;2.72;15.26;4.73;1.85;;-5.91305080312849;""
2007-08-10;14:00;GRCCEDIG;RCCEDIG;31.0;1;P;;;7.13;;4.32;0.49;0.91;2.91;13.59;4.85;1.81;;5.54651967246172;""
2007-08-10;09:30;GRCCEDIG;RCCEDIG;;2;P;23.2;;7.35;;4.1225;0.4248;0.865;2.826;13.31;4.43;1.7;44.6;5.93908441716557;""
